state,expt city,subject,meta,own,actual
Indiana,Indianapolis,4,0.8,1,1
Indiana,Indianapolis,5,0.6,1,1
Indiana,Indianapolis,6,0.5,1,1
Indiana,Indianapolis,7,0.6,1,1
Indiana,Indianapolis,8,0.85,1,1
Indiana,Indianapolis,9,0.8,1,1
Indiana,Indianapolis,10,0.6,1,1
Indiana,Indianapolis,11,0.35,1,1
Indiana,Indianapolis,12,0.9,1,1
Indiana,Indianapolis,13,0.8,1,1
Indiana,Indianapolis,14,0.8,1,1
Indiana,Indianapolis,15,0.6,1,1
Indiana,Indianapolis,16,0.5,0,1
Indiana,Indianapolis,17,0.3,0,1
Indiana,Indianapolis,18,0.9,1,1
Indiana,Indianapolis,19,0.8,1,1
Indiana,Indianapolis,20,0.7,1,1
Indiana,Indianapolis,21,0.7,0,1
Indiana,Indianapolis,22,0.85,1,1
Indiana,Indianapolis,23,0.7,1,1
Indiana,Indianapolis,24,0.95,1,1
Indiana,Indianapolis,25,0.7,1,1
Indiana,Indianapolis,26,0.4,1,1
Indiana,Indianapolis,27,0.5,0,1
Indiana,Indianapolis,28,0.6,1,1
Indiana,Indianapolis,29,0.5,1,1
Indiana,Indianapolis,30,0.9,1,1
Indiana,Indianapolis,31,0.6,0,1
Indiana,Indianapolis,32,0.7,1,1
Indiana,Indianapolis,33,0.9,1,1
Indiana,Indianapolis,34,0.5,0,1
Indiana,Indianapolis,35,0.6,0,1
Indiana,Indianapolis,36,0.6,1,1
Indiana,Indianapolis,37,0.8,1,1
Indiana,Indianapolis,38,0.9,1,1
Indiana,Indianapolis,39,0.6,1,1
Indiana,Indianapolis,40,0.3,1,1
Indiana,Indianapolis,41,0.8,0,1
Indiana,Indianapolis,42,0.9,1,1
Indiana,Indianapolis,43,0.1,1,1
Indiana,Indianapolis,44,0.7,1,1
Indiana,Indianapolis,45,0.85,1,1
Indiana,Indianapolis,46,0.6,1,1
Indiana,Indianapolis,47,0.8,1,1
Indiana,Indianapolis,48,0.6,1,1
Indiana,Indianapolis,49,0.65,1,1
Indiana,Indianapolis,50,0.8,1,1
Indiana,Indianapolis,51,1,1,1
Iowa,Des_Moines,1,0.6,1,1
Iowa,Des_Moines,2,0.25,0,1
Iowa,Des_Moines,3,0.75,1,1
Iowa,Des_Moines,4,0.7,1,1
Iowa,Des_Moines,5,0.5,1,1
Iowa,Des_Moines,6,0.5,1,1
Iowa,Des_Moines,7,0.7,1,1
Iowa,Des_Moines,8,0.4,0,1
Iowa,Des_Moines,9,0.8,1,1
Iowa,Des_Moines,10,0.6,1,1
Iowa,Des_Moines,11,0.7,1,1
Iowa,Des_Moines,12,0.9,1,1
Iowa,Des_Moines,13,0.6,1,1
Iowa,Des_Moines,14,1,1,1
Iowa,Des_Moines,15,0.6,0,1
Iowa,Des_Moines,16,0.8,1,1
Iowa,Des_Moines,17,0.4,1,1
Iowa,Des_Moines,18,0.2,0,1
Iowa,Des_Moines,19,0.8,1,1
Iowa,Des_Moines,20,0.4,0,1
Iowa,Des_Moines,21,0.8,1,1
Iowa,Des_Moines,22,0.75,1,1
Iowa,Des_Moines,23,0.6,1,1
Iowa,Des_Moines,24,0.9,1,1
Iowa,Des_Moines,25,0.5,0,1
Iowa,Des_Moines,26,0.3,0,1
Iowa,Des_Moines,27,0.5,1,1
Iowa,Des_Moines,28,0.7,1,1
Iowa,Des_Moines,29,0.5,1,1
Iowa,Des_Moines,30,0.3,0,1
Iowa,Des_Moines,31,0.8,1,1
Iowa,Des_Moines,32,0.6,1,1
Iowa,Des_Moines,33,0.9,1,1
Iowa,Des_Moines,34,0.5,0,1
Iowa,Des_Moines,35,0.8,1,1
Iowa,Des_Moines,36,0.7,1,1
Iowa,Des_Moines,37,0.7,0,1
Iowa,Des_Moines,38,0.8,1,1
Iowa,Des_Moines,39,0.4,1,1
Iowa,Des_Moines,40,0.7,0,1
Iowa,Des_Moines,41,0.7,0,1
Iowa,Des_Moines,42,0.8,1,1
Iowa,Des_Moines,43,0.1,1,1
Iowa,Des_Moines,44,0.6,1,1
Iowa,Des_Moines,45,0.8,1,1
Iowa,Des_Moines,46,0.6,1,1
Iowa,Des_Moines,47,0.7,1,1
Iowa,Des_Moines,48,0.6,1,1
Iowa,Des_Moines,49,0.55,1,1
Iowa,Des_Moines,50,0.78,1,1
Iowa,Des_Moines,51,0.85,1,1
Kansas,Wichita,1,0.7,1,0
Kansas,Wichita,2,0.35,0,0
Kansas,Wichita,3,0.75,1,0
Kansas,Wichita,4,0.4,0,0
Kansas,Wichita,5,0.6,0,0
Kansas,Wichita,6,0.5,1,0
Kansas,Wichita,7,0.6,1,0
Kansas,Wichita,8,0.25,0,0
Kansas,Wichita,9,0.75,1,0
Kansas,Wichita,10,0.6,1,0
Kansas,Wichita,11,0.65,0,0
Kansas,Wichita,12,0.9,1,0
Kansas,Wichita,13,0.5,0,0
Kansas,Wichita,14,0.8,1,0
Kansas,Wichita,15,0.55,0,0
Kansas,Wichita,16,0.6,1,0
Kansas,Wichita,17,0.45,1,0
Kansas,Wichita,18,0.5,0,0
Kansas,Wichita,19,0.8,0,0
Kansas,Wichita,20,0.4,0,0
Kansas,Wichita,21,0.6,1,0
Kansas,Wichita,22,0.45,0,0
Kansas,Wichita,23,0.5,0,0
Kansas,Wichita,24,0.8,1,0
Kansas,Wichita,25,0.7,0,0
Kansas,Wichita,26,0.3,1,0
Kansas,Wichita,27,0.5,1,0
Kansas,Wichita,28,0.7,0,0
Kansas,Wichita,29,0.5,0,0
Kansas,Wichita,30,0.2,0,0
Kansas,Wichita,31,0.8,1,0
Kansas,Wichita,32,0.5,1,0
Kansas,Wichita,33,0.9,1,0
Kansas,Wichita,34,0.5,0,0
Kansas,Wichita,35,0.2,0,0
Kansas,Wichita,36,0.7,1,0
Kansas,Wichita,37,0.6,0,0
Kansas,Wichita,38,0.4,0,0
Kansas,Wichita,39,0.5,0,0
Kansas,Wichita,40,0.8,1,0
Kansas,Wichita,41,0.5,0,0
Kansas,Wichita,42,0.5,1,0
Kansas,Wichita,43,0.1,1,0
Kansas,Wichita,44,0.65,1,0
Kansas,Wichita,45,0.9,1,0
Kansas,Wichita,46,0.6,1,0
Kansas,Wichita,47,0.7,1,0
Kansas,Wichita,48,0.5,1,0
Kansas,Wichita,49,0.35,0,0
Kansas,Wichita,50,0.92,0,0
Kansas,Wichita,51,0.8,1,0
Kentucky,Louisville,1,0.6,1,0
Kentucky,Louisville,2,0.45,0,0
Kentucky,Louisville,3,0.75,1,0
Kentucky,Louisville,4,0.6,1,0
Kentucky,Louisville,5,0.6,0,0
Kentucky,Louisville,6,0.5,0,0
Kentucky,Louisville,7,0.6,1,0
Kentucky,Louisville,8,0.8,1,0
Kentucky,Louisville,9,0.8,1,0
Kentucky,Louisville,10,0.6,1,0
Kentucky,Louisville,11,0.65,1,0
Kentucky,Louisville,12,0.9,1,0
Kentucky,Louisville,13,0.5,0,0
Kentucky,Louisville,14,0.7,1,0
Kentucky,Louisville,15,0.45,1,0
Kentucky,Louisville,16,0.5,0,0
Kentucky,Louisville,17,0.3,0,0
Kentucky,Louisville,18,0.2,1,0
Kentucky,Louisville,19,0.8,1,0
Kentucky,Louisville,20,0.4,0,0
Kentucky,Louisville,21,0.7,1,0
Kentucky,Louisville,22,0.3,0,0
Kentucky,Louisville,23,0.5,1,0
Kentucky,Louisville,24,0.95,1,0
Kentucky,Louisville,25,0.5,0,0
Kentucky,Louisville,26,0.7,0,0
Kentucky,Louisville,27,0.5,0,0
Kentucky,Louisville,28,0.6,0,0
Kentucky,Louisville,29,0.5,0,0
Kentucky,Louisville,30,0.2,0,0
Kentucky,Louisville,31,0.9,1,0
Kentucky,Louisville,32,0.5,1,0
Kentucky,Louisville,33,0.9,1,0
Kentucky,Louisville,34,0.75,1,0
Kentucky,Louisville,35,0.5,0,0
Kentucky,Louisville,36,0.3,0,0
Kentucky,Louisville,37,0.7,0,0
Kentucky,Louisville,38,0.2,0,0
Kentucky,Louisville,39,0.6,0,0
Kentucky,Louisville,40,0.6,1,0
Kentucky,Louisville,41,0.4,1,0
Kentucky,Louisville,42,0.5,0,0
Kentucky,Louisville,43,0.1,1,0
Kentucky,Louisville,44,0.6,1,0
Kentucky,Louisville,45,0.85,1,0
Kentucky,Louisville,46,0.6,1,0
Kentucky,Louisville,47,0.75,1,0
Kentucky,Louisville,48,0.6,0,0
Kentucky,Louisville,49,0.55,1,0
Kentucky,Louisville,50,0.88,1,0
Kentucky,Louisville,51,0.7,1,0
Louisiana,New_Orleans,1,0.7,1,0
Louisiana,New_Orleans,2,0.65,1,0
Louisiana,New_Orleans,3,0.75,1,0
Louisiana,New_Orleans,4,0.4,0,0
Louisiana,New_Orleans,5,0.4,0,0
Louisiana,New_Orleans,6,0.5,1,0
Louisiana,New_Orleans,7,0.7,1,0
Louisiana,New_Orleans,8,0.9,1,0
Louisiana,New_Orleans,9,0.8,0,0
Louisiana,New_Orleans,10,0.4,0,0
Louisiana,New_Orleans,11,0.55,1,0
Louisiana,New_Orleans,12,0.9,1,0
Louisiana,New_Orleans,13,0.75,1,0
Louisiana,New_Orleans,14,1,1,0
Louisiana,New_Orleans,15,0.45,0,0
Louisiana,New_Orleans,16,0.85,1,0
Louisiana,New_Orleans,17,0.35,0,0
Louisiana,New_Orleans,18,0.9,1,0
Louisiana,New_Orleans,19,0.8,1,0
Louisiana,New_Orleans,20,0.7,1,0
Louisiana,New_Orleans,21,0.6,0,0
Louisiana,New_Orleans,22,0.5,0,0
Louisiana,New_Orleans,23,0.4,0,0
Louisiana,New_Orleans,24,0.9,1,0
Louisiana,New_Orleans,25,0.9,1,0
Louisiana,New_Orleans,26,0.9,0,0
Louisiana,New_Orleans,27,0.6,1,0
Louisiana,New_Orleans,28,0.8,0,0
Louisiana,New_Orleans,29,0.5,0,0
Louisiana,New_Orleans,30,0.95,1,0
Louisiana,New_Orleans,31,0.9,0,0
Louisiana,New_Orleans,32,0.8,0,0
Louisiana,New_Orleans,33,0.7,0,0
Louisiana,New_Orleans,34,0.25,0,0
Louisiana,New_Orleans,35,0.6,0,0
Louisiana,New_Orleans,36,0.7,1,0
Louisiana,New_Orleans,37,0.2,0,0
Louisiana,New_Orleans,38,0.4,0,0
Louisiana,New_Orleans,39,0.7,1,0
Louisiana,New_Orleans,40,0.9,1,0
Louisiana,New_Orleans,41,0.15,0,0
Louisiana,New_Orleans,42,0.5,0,0
Louisiana,New_Orleans,43,0.1,0,0
Louisiana,New_Orleans,44,0.7,1,0
Louisiana,New_Orleans,45,0.9,1,0
Louisiana,New_Orleans,46,0.5,0,0
Louisiana,New_Orleans,47,0.85,0,0
Louisiana,New_Orleans,48,0.8,0,0
Louisiana,New_Orleans,49,0.3,0,0
Louisiana,New_Orleans,50,0.05,0,0
Louisiana,New_Orleans,51,0.9,1,0
Maine,Portland,1,0.6,0,0
Maine,Portland,2,0.5,0,0
Maine,Portland,3,0.75,1,0
Maine,Portland,4,0.8,1,0
Maine,Portland,5,0.8,0,0
Maine,Portland,6,0.5,0,0
Maine,Portland,7,0.9,1,0
Maine,Portland,8,0.8,1,0
Maine,Portland,9,0.8,1,0
Maine,Portland,10,0.4,0,0
Maine,Portland,11,0.6,0,0
Maine,Portland,12,0.8,0,0
Maine,Portland,13,0.8,1,0
Maine,Portland,14,1,1,0
Maine,Portland,15,0.35,0,0
Maine,Portland,16,0.9,1,0
Maine,Portland,17,0.4,1,0
Maine,Portland,18,0.6,1,0
Maine,Portland,19,0.8,1,0
Maine,Portland,20,0.6,1,0
Maine,Portland,21,0.7,1,0
Maine,Portland,22,0.75,1,0
Maine,Portland,23,0.4,0,0
Maine,Portland,24,0.9,1,0
Maine,Portland,25,0.8,1,0
Maine,Portland,26,0.45,1,0
Maine,Portland,27,0.7,1,0
Maine,Portland,28,0.7,0,0
Maine,Portland,29,0.5,1,0
Maine,Portland,30,0.6,0,0
Maine,Portland,31,0.8,1,0
Maine,Portland,32,0.7,1,0
Maine,Portland,33,0.8,1,0
Maine,Portland,34,0.5,0,0
Maine,Portland,35,0.6,0,0
Maine,Portland,36,0.7,1,0
Maine,Portland,37,0.95,1,0
Maine,Portland,38,0.7,0,0
Maine,Portland,39,0.8,1,0
Maine,Portland,40,0.9,1,0
Maine,Portland,41,0.2,0,0
Maine,Portland,42,0.9,1,0
Maine,Portland,43,0.1,0,0
Maine,Portland,44,0.6,1,0
Maine,Portland,45,0.9,1,0
Maine,Portland,46,0.6,1,0
Maine,Portland,47,0.85,1,0
Maine,Portland,48,0.5,1,0
Maine,Portland,49,0.4,0,0
Maine,Portland,50,0.3,1,0
Maine,Portland,51,0.9,1,0
Maryland,Baltimore,1,0.65,1,0
Maryland,Baltimore,2,0.5,0,0
Maryland,Baltimore,3,0.7,1,0
Maryland,Baltimore,4,0.6,0,0
Maryland,Baltimore,5,0.5,0,0
Maryland,Baltimore,6,0.5,1,0
Maryland,Baltimore,7,0.9,1,0
Maryland,Baltimore,8,0.85,1,0
Maryland,Baltimore,9,0.6,0,0
Maryland,Baltimore,10,0.6,1,0
Maryland,Baltimore,11,0.9,1,0
Maryland,Baltimore,12,0.9,1,0
Maryland,Baltimore,13,0.7,1,0
Maryland,Baltimore,14,1,1,0
Maryland,Baltimore,15,0.55,1,0
Maryland,Baltimore,16,0.8,1,0
Maryland,Baltimore,17,0.4,1,0
Maryland,Baltimore,18,0.8,1,0
Maryland,Baltimore,19,0.8,1,0
Maryland,Baltimore,20,0.5,1,0
Maryland,Baltimore,21,0,0,0
Maryland,Baltimore,22,0.4,1,0
Maryland,Baltimore,23,0.5,0,0
Maryland,Baltimore,24,0.8,0,0
Maryland,Baltimore,25,0.8,1,0
Maryland,Baltimore,26,0.55,1,0
Maryland,Baltimore,27,0.6,1,0
Maryland,Baltimore,28,0.7,1,0
Maryland,Baltimore,29,0.5,1,0
Maryland,Baltimore,30,0.7,1,0
Maryland,Baltimore,31,0.9,1,0
Maryland,Baltimore,32,0.6,0,0
Maryland,Baltimore,33,0.8,1,0
Maryland,Baltimore,34,0.75,1,0
Maryland,Baltimore,35,0.8,1,0
Maryland,Baltimore,36,0.7,1,0
Maryland,Baltimore,37,0.9,1,0
Maryland,Baltimore,38,0.8,0,0
Maryland,Baltimore,39,0.6,1,0
Maryland,Baltimore,40,0.8,1,0
Maryland,Baltimore,41,0.7,1,0
Maryland,Baltimore,42,0.9,1,0
Maryland,Baltimore,43,0.1,1,0
Maryland,Baltimore,44,0.6,1,0
Maryland,Baltimore,45,0.3,0,0
Maryland,Baltimore,46,0.6,1,0
Maryland,Baltimore,47,0.9,1,0
Maryland,Baltimore,48,0.2,0,0
Maryland,Baltimore,49,0.6,1,0
Maryland,Baltimore,50,0.75,1,0
Maryland,Baltimore,51,0.9,1,0
Massachusetts,Boston,1,0.6,0,1
Massachusetts,Boston,3,1,1,1
Massachusetts,Boston,4,0.9,1,1
Massachusetts,Boston,5,0.7,0,1
Massachusetts,Boston,7,1,1,1
Massachusetts,Boston,8,1,1,1
Massachusetts,Boston,9,1,1,1
Massachusetts,Boston,10,0.6,1,1
Massachusetts,Boston,11,0.95,1,1
Massachusetts,Boston,12,1,1,1
Massachusetts,Boston,13,1,1,1
Massachusetts,Boston,14,1,1,1
Massachusetts,Boston,15,0.8,1,1
Massachusetts,Boston,16,1,1,1
Massachusetts,Boston,17,0.65,1,1
Massachusetts,Boston,18,0.95,1,1
Massachusetts,Boston,19,0.9,1,1
Massachusetts,Boston,20,0.9,1,1
Massachusetts,Boston,21,0.7,0,1
Massachusetts,Boston,22,0.8,0,1
Massachusetts,Boston,24,0.7,0,1
Massachusetts,Boston,25,0.95,1,1
Massachusetts,Boston,26,0.5,0,1
Massachusetts,Boston,27,0.7,1,1
Massachusetts,Boston,28,0.9,1,1
Massachusetts,Boston,29,0.5,1,1
Massachusetts,Boston,30,1,1,1
Massachusetts,Boston,31,0.95,1,1
Massachusetts,Boston,32,0.8,1,1
Massachusetts,Boston,33,0.9,1,1
Massachusetts,Boston,34,0.25,0,1
Massachusetts,Boston,35,0.9,1,1
Massachusetts,Boston,36,1,1,1
Massachusetts,Boston,37,1,1,1
Massachusetts,Boston,38,1,1,1
Massachusetts,Boston,39,1,1,1
Massachusetts,Boston,40,0.95,1,1
Massachusetts,Boston,41,0.75,1,1
Massachusetts,Boston,42,1,1,1
Massachusetts,Boston,43,0.75,0,1
Massachusetts,Boston,44,0.9,1,1
Massachusetts,Boston,45,0.9,1,1
Massachusetts,Boston,46,0.6,1,1
Massachusetts,Boston,47,1,1,1
Massachusetts,Boston,48,0.9,1,1
Massachusetts,Boston,49,0.95,1,1
Massachusetts,Boston,50,0.5,1,1
Massachusetts,Boston,51,1,1,1
Michigan,Detroit,1,0.5,0,0
Michigan,Detroit,2,0.98,1,0
Michigan,Detroit,3,0.5,1,0
Michigan,Detroit,4,0.7,0,0
Michigan,Detroit,5,0.8,0,0
Michigan,Detroit,6,0.5,1,0
Michigan,Detroit,7,0.9,1,0
Michigan,Detroit,8,0.8,1,0
Michigan,Detroit,9,0.8,1,0
Michigan,Detroit,10,0.4,0,0
Michigan,Detroit,11,0.7,0,0
Michigan,Detroit,12,0.9,1,0
Michigan,Detroit,13,0.7,0,0
Michigan,Detroit,14,0.8,1,0
Michigan,Detroit,15,0.6,0,0
Michigan,Detroit,16,0.9,1,0
Michigan,Detroit,17,0.3,0,0
Michigan,Detroit,18,0.8,1,0
Michigan,Detroit,19,0.8,1,0
Michigan,Detroit,20,0.8,1,0
Michigan,Detroit,21,0.6,0,0
Michigan,Detroit,22,0.65,1,0
Michigan,Detroit,23,0.7,0,0
Michigan,Detroit,24,0.8,1,0
Michigan,Detroit,25,0.85,1,0
Michigan,Detroit,26,0.38,1,0
Michigan,Detroit,27,0.5,0,0
Michigan,Detroit,28,0.8,0,0
Michigan,Detroit,29,0.5,1,0
Michigan,Detroit,30,0.9,1,0
Michigan,Detroit,31,0.85,1,0
Michigan,Detroit,32,0.6,0,0
Michigan,Detroit,33,0.9,1,0
Michigan,Detroit,34,0.75,0,0
Michigan,Detroit,35,0.9,1,0
Michigan,Detroit,36,0.3,0,0
Michigan,Detroit,37,0.9,1,0
Michigan,Detroit,38,0.6,1,0
Michigan,Detroit,39,0.7,1,0
Michigan,Detroit,40,0.9,1,0
Michigan,Detroit,41,0.5,0,0
Michigan,Detroit,42,0.7,1,0
Michigan,Detroit,43,0.1,1,0
Michigan,Detroit,44,0.8,1,0
Michigan,Detroit,45,0.75,1,0
Michigan,Detroit,46,0.5,0,0
Michigan,Detroit,47,0.9,1,0
Michigan,Detroit,49,0.4,0,0
Michigan,Detroit,50,0.88,1,0
Michigan,Detroit,51,0.9,1,0
Minnesota,Minneapolis,1,0.7,1,0
Minnesota,Minneapolis,2,0.5,0,0
Minnesota,Minneapolis,3,0.75,1,0
Minnesota,Minneapolis,4,0.8,1,0
Minnesota,Minneapolis,5,0.8,0,0
Minnesota,Minneapolis,6,0.5,1,0
Minnesota,Minneapolis,7,0.9,1,0
Minnesota,Minneapolis,8,0.8,1,0
Minnesota,Minneapolis,9,0.7,1,0
Minnesota,Minneapolis,10,0.4,0,0
Minnesota,Minneapolis,11,0.9,1,0
Minnesota,Minneapolis,12,0.9,1,0
Minnesota,Minneapolis,13,0.8,1,0
Minnesota,Minneapolis,14,0.2,0,0
Minnesota,Minneapolis,15,0.5,1,0
Minnesota,Minneapolis,16,0.6,0,0
Minnesota,Minneapolis,17,0.3,0,0
Minnesota,Minneapolis,18,0.5,0,0
Minnesota,Minneapolis,19,0.8,1,0
Minnesota,Minneapolis,20,0.7,1,0
Minnesota,Minneapolis,21,0.7,0,0
Minnesota,Minneapolis,22,0.75,1,0
Minnesota,Minneapolis,23,0.6,0,0
Minnesota,Minneapolis,24,0.9,1,0
Minnesota,Minneapolis,25,0.8,1,0
Minnesota,Minneapolis,26,0.5,0,0
Minnesota,Minneapolis,27,0.5,1,0
Minnesota,Minneapolis,28,0.7,1,0
Minnesota,Minneapolis,29,0.5,0,0
Minnesota,Minneapolis,30,0.7,1,0
Minnesota,Minneapolis,31,0.8,1,0
Minnesota,Minneapolis,32,0.6,1,0
Minnesota,Minneapolis,33,1,1,0
Minnesota,Minneapolis,34,0.75,1,0
Minnesota,Minneapolis,35,0.8,1,0
Minnesota,Minneapolis,36,0.8,1,0
Minnesota,Minneapolis,37,0.9,1,0
Minnesota,Minneapolis,38,0.7,1,0
Minnesota,Minneapolis,39,0.4,1,0
Minnesota,Minneapolis,40,0.7,1,0
Minnesota,Minneapolis,41,0.2,0,0
Minnesota,Minneapolis,42,0.8,0,0
Minnesota,Minneapolis,43,0.1,1,0
Minnesota,Minneapolis,44,0.75,1,0
Minnesota,Minneapolis,45,0.9,1,0
Minnesota,Minneapolis,46,0.6,1,0
Minnesota,Minneapolis,47,0.8,1,0
Minnesota,Minneapolis,48,0.6,1,0
Minnesota,Minneapolis,49,0.4,0,0
Minnesota,Minneapolis,50,1,1,0
Minnesota,Minneapolis,51,1,1,0
Mississippi,Jackson,1,0.5,0,1
Mississippi,Jackson,2,0.5,0,1
Mississippi,Jackson,3,0.75,1,1
Mississippi,Jackson,4,0.8,1,1
Mississippi,Jackson,5,0.7,0,1
Mississippi,Jackson,6,0.5,0,1
Mississippi,Jackson,7,0.8,1,1
Mississippi,Jackson,8,0.3,0,1
Mississippi,Jackson,9,0.8,1,1
Mississippi,Jackson,10,0.4,0,1
Mississippi,Jackson,11,0.1,0,1
Mississippi,Jackson,12,0.9,1,1
Mississippi,Jackson,13,0.5,0,1
Mississippi,Jackson,14,0.6,1,1
Mississippi,Jackson,15,0.5,1,1
Mississippi,Jackson,16,0.3,0,1
Mississippi,Jackson,17,0.3,1,1
Mississippi,Jackson,18,0.5,0,1
Mississippi,Jackson,19,0.8,1,1
Mississippi,Jackson,20,0.6,0,1
Mississippi,Jackson,21,0.8,1,1
Mississippi,Jackson,22,0.6,1,1
Mississippi,Jackson,23,0.6,1,1
Mississippi,Jackson,24,0.85,1,1
Mississippi,Jackson,25,0.75,1,1
Mississippi,Jackson,26,0.55,1,1
Mississippi,Jackson,27,0.5,0,1
Mississippi,Jackson,28,0.7,1,1
Mississippi,Jackson,29,0.5,0,1
Mississippi,Jackson,30,0.9,1,1
Mississippi,Jackson,31,0.9,1,1
Mississippi,Jackson,32,0.5,1,1
Mississippi,Jackson,33,0.8,1,1
Mississippi,Jackson,34,0.75,1,1
Mississippi,Jackson,35,0.8,1,1
Mississippi,Jackson,36,0.7,1,1
Mississippi,Jackson,37,0.7,0,1
Mississippi,Jackson,38,0.7,1,1
Mississippi,Jackson,39,0.5,1,1
Mississippi,Jackson,40,0.6,1,1
Mississippi,Jackson,41,0.5,1,1
Mississippi,Jackson,42,0.5,0,1
Mississippi,Jackson,43,0.1,1,1
Mississippi,Jackson,44,0.6,1,1
Mississippi,Jackson,45,0.9,0,1
Mississippi,Jackson,46,0.6,1,1
Mississippi,Jackson,47,0.9,1,1
Mississippi,Jackson,48,0.2,0,1
Mississippi,Jackson,49,0.5,0,1
Mississippi,Jackson,50,1,1,1
Mississippi,Jackson,51,0.9,1,1
Missouri,Kansas_City,1,0.4,0,0
Missouri,Kansas_City,2,0.5,0,0
Missouri,Kansas_City,3,0.75,1,0
Missouri,Kansas_City,4,0.6,1,0
Missouri,Kansas_City,5,0.5,0,0
Missouri,Kansas_City,6,0.5,1,0
Missouri,Kansas_City,7,0.8,1,0
Missouri,Kansas_City,8,0.75,1,0
Missouri,Kansas_City,9,0.8,1,0
Missouri,Kansas_City,10,0.6,1,0
Missouri,Kansas_City,11,0.1,0,0
Missouri,Kansas_City,12,0.9,1,0
Missouri,Kansas_City,13,0.4,1,0
Missouri,Kansas_City,14,0.5,1,0
Missouri,Kansas_City,15,0.5,0,0
Missouri,Kansas_City,16,0.6,1,0
Missouri,Kansas_City,17,0.3,0,0
Missouri,Kansas_City,18,0.05,0,0
Missouri,Kansas_City,19,0.8,0,0
Missouri,Kansas_City,20,0.6,1,0
Missouri,Kansas_City,21,0.9,0,0
Missouri,Kansas_City,22,0.45,1,0
Missouri,Kansas_City,23,0.8,0,0
Missouri,Kansas_City,24,0.85,1,0
Missouri,Kansas_City,25,0.5,0,0
Missouri,Kansas_City,26,0.5,0,0
Missouri,Kansas_City,27,0.8,0,0
Missouri,Kansas_City,28,0.8,0,0
Missouri,Kansas_City,29,0.5,0,0
Missouri,Kansas_City,30,0.2,1,0
Missouri,Kansas_City,31,0.75,1,0
Missouri,Kansas_City,32,0.5,0,0
Missouri,Kansas_City,33,1,1,0
Missouri,Kansas_City,34,0.75,0,0
Missouri,Kansas_City,35,0.7,1,0
Missouri,Kansas_City,36,0.3,0,0
Missouri,Kansas_City,37,0.9,1,0
Missouri,Kansas_City,38,0.8,0,0
Missouri,Kansas_City,39,0.7,1,0
Missouri,Kansas_City,40,0.65,0,0
Missouri,Kansas_City,41,0.1,0,0
Missouri,Kansas_City,42,0.5,1,0
Missouri,Kansas_City,43,0.1,1,0
Missouri,Kansas_City,44,0.6,1,0
Missouri,Kansas_City,45,0.75,0,0
Missouri,Kansas_City,46,0.6,1,0
Missouri,Kansas_City,47,0.95,1,0
Missouri,Kansas_City,48,0.2,0,0
Missouri,Kansas_City,49,0.4,0,0
Missouri,Kansas_City,50,0,0,0
Missouri,Kansas_City,51,0.15,1,0
Montana,Billings,1,0.55,1,0
Montana,Billings,2,0.5,0,0
Montana,Billings,3,0.75,1,0
Montana,Billings,4,0.8,1,0
Montana,Billings,5,0.8,0,0
Montana,Billings,6,0.5,0,0
Montana,Billings,7,0.4,1,0
Montana,Billings,8,0.4,1,0
Montana,Billings,9,0.9,1,0
Montana,Billings,10,0.6,1,0
Montana,Billings,11,0.3,0,0
Montana,Billings,12,0.9,1,0
Montana,Billings,13,0.6,1,0
Montana,Billings,14,0.7,1,0
Montana,Billings,15,0.5,0,0
Montana,Billings,16,0.1,0,0
Montana,Billings,17,0.3,1,0
Montana,Billings,18,0.1,0,0
Montana,Billings,19,0.8,1,0
Montana,Billings,20,0.4,0,0
Montana,Billings,21,0.6,1,0
Montana,Billings,22,0.25,0,0
Montana,Billings,23,0.6,0,0
Montana,Billings,24,0.7,0,0
Montana,Billings,25,0.5,0,0
Montana,Billings,26,0.3,1,0
Montana,Billings,27,0.8,0,0
Montana,Billings,28,0.7,0,0
Montana,Billings,29,0.5,0,0
Montana,Billings,30,0.2,0,0
Montana,Billings,31,0.5,0,0
Montana,Billings,32,0.5,0,0
Montana,Billings,33,0.8,1,0
Montana,Billings,34,0.5,0,0
Montana,Billings,35,0.2,0,0
Montana,Billings,36,0.3,0,0
Montana,Billings,37,0.6,0,0
Montana,Billings,38,0.2,0,0
Montana,Billings,39,0.7,0,0
Montana,Billings,40,0.4,0,0
Montana,Billings,41,0.5,0,0
Montana,Billings,42,0.6,1,0
Montana,Billings,43,0.1,1,0
Montana,Billings,44,0.4,0,0
Montana,Billings,45,0.4,0,0
Montana,Billings,46,0.5,1,0
Montana,Billings,47,0.95,1,0
Montana,Billings,48,0.7,1,0
Montana,Billings,49,0.4,0,0
Montana,Billings,50,0.4,0,0
Montana,Billings,51,0.05,0,0
Nebraska,Omaha,1,0.7,1,0
Nebraska,Omaha,2,0.5,0,0
Nebraska,Omaha,3,0.75,1,0
Nebraska,Omaha,4,0.8,1,0
Nebraska,Omaha,5,0.85,0,0
Nebraska,Omaha,6,0.5,1,0
Nebraska,Omaha,7,0.6,1,0
Nebraska,Omaha,8,0.35,0,0
Nebraska,Omaha,9,0.8,1,0
Nebraska,Omaha,10,0.6,1,0
Nebraska,Omaha,11,0.8,1,0
Nebraska,Omaha,12,0.8,1,0
Nebraska,Omaha,13,0.55,1,0
Nebraska,Omaha,14,0.7,1,0
Nebraska,Omaha,15,0.6,1,0
