state,expt city,subject,meta,own,actual
Louisiana,New_Orleans,63dv1x1,0.99,1,0
Louisiana,New_Orleans,103kd0x1,0.7,0,0
Louisiana,New_Orleans,742x1f2,0.92,1,0
Louisiana,New_Orleans,98pmr1,0.96,0,0
Louisiana,New_Orleans,75ch2x1,0.5,1,0
Louisiana,New_Orleans,64ps1x1,0.5,0,0
Louisiana,New_Orleans,84nr7x1,0.2,1,0
Louisiana,New_Orleans,86jr9x1,0.6,1,0
Louisiana,New_Orleans,680k5x1,0.15,0,0
Louisiana,New_Orleans,102ck1,0.5,0,0
Louisiana,New_Orleans,106L151,0.65,0,0
Louisiana,New_Orleans,60x03x1,0.5,0,0
Louisiana,New_Orleans,99tfix1,0.5,0,0
Louisiana,New_Orleans,72g2b1,0.7,1,0
Louisiana,New_Orleans,58xob1,0.5,0,0
Louisiana,New_Orleans,55xwx1,0.95,1,0
Louisiana,New_Orleans,123y2x1,0.3,0,0
Louisiana,New_Orleans,109m181,0.9,1,0
Louisiana,New_Orleans,122vzx1,0.9,1,0
Louisiana,New_Orleans,95dvx1,0.95,1,0
Louisiana,New_Orleans,71v2x1,0.5,1,0
Maine,Portland,82pk5x1,0.8,0,0
Maine,Portland,93gb021,0.8,1,0
Maine,Portland,80pf3x1,0.6,0,0
Maine,Portland,78mt2x1,0.4,0,0
Maine,Portland,772h2x1,0.7,1,0
Maine,Portland,100hx091,0.15,0,0
Maine,Portland,83er6x1,0.4,1,0
Maine,Portland,107fk0x1,0.5,0,0
Maine,Portland,65mlx1,0.9,1,0
Maine,Portland,85jr8x1,0.1,0,0
Maine,Portland,76m2x1,0.85,0,0
Maine,Portland,63dv1x1,0.75,1,0
Maine,Portland,103kd0x1,0.8,1,0
Maine,Portland,742x1f2,0.8,1,0
Maine,Portland,98pmr1,0,0,0
Maine,Portland,75ch2x1,0.5,0,0
Maine,Portland,64ps1x1,0.2,0,0
Maine,Portland,84nr7x1,0.45,0,0
Maine,Portland,86jr9x1,0.4,0,0
Maine,Portland,680k5x1,0.5,0,0
Maine,Portland,102ck1,0.5,0,0
Maine,Portland,106L151,0.6,0,0
Maine,Portland,60x03x1,0.5,0,0
Maine,Portland,99tfix1,0.4,0,0
Maine,Portland,72g2b1,0.8,1,0
Maine,Portland,58xob1,0.25,0,0
Maine,Portland,55xwx1,0.6,0,0
Maine,Portland,123y2x1,0.3,0,0
Maine,Portland,109m181,0.5,0,0
Maine,Portland,122vzx1,0.9,0,0
Maine,Portland,95dvx1,0.4,0,0
Maine,Portland,71v2x1,0.6,1,0
Maryland,Baltimore,82pk5x1,0.7,0,0
Maryland,Baltimore,93gb021,0.9,1,0
Maryland,Baltimore,80pf3x1,0.4,1,0
Maryland,Baltimore,78mt2x1,0.4,0,0
Maryland,Baltimore,772h2x1,0.8,0,0
Maryland,Baltimore,100hx091,0.95,1,0
Maryland,Baltimore,83er6x1,0.9,1,0
Maryland,Baltimore,107fk0x1,0.4,0,0
Maryland,Baltimore,65mlx1,0.95,1,0
Maryland,Baltimore,85jr8x1,0.35,0,0
Maryland,Baltimore,76m2x1,0.9,1,0
Maryland,Baltimore,63dv1x1,0.6,1,0
Maryland,Baltimore,103kd0x1,0.9,1,0
Maryland,Baltimore,742x1f2,0.83,1,0
Maryland,Baltimore,98pmr1,0.92,0,0
Maryland,Baltimore,75ch2x1,0.7,1,0
Maryland,Baltimore,64ps1x1,0.8,1,0
Maryland,Baltimore,84nr7x1,0.25,1,0
Maryland,Baltimore,86jr9x1,0.6,1,0
Maryland,Baltimore,680k5x1,0.6,1,0
Maryland,Baltimore,102ck1,0.5,0,0
Maryland,Baltimore,106L151,0.7,0,0
Maryland,Baltimore,60x03x1,0.5,1,0
Maryland,Baltimore,99tfix1,0.4,0,0
Maryland,Baltimore,72g2b1,0.6,1,0
Maryland,Baltimore,58xob1,0.75,1,0
Maryland,Baltimore,55xwx1,0.8,1,0
Maryland,Baltimore,123y2x1,0.3,0,0
Maryland,Baltimore,109m181,0.8,1,0
Maryland,Baltimore,122vzx1,0.8,1,0
Maryland,Baltimore,95dvx1,0.78,1,0
Maryland,Baltimore,71v2x1,0.5,1,0
Massachusetts,Boston,82pk5x1,0.95,1,1
Massachusetts,Boston,93gb021,0.95,1,1
Massachusetts,Boston,80pf3x1,0.6,1,1
Massachusetts,Boston,78mt2x1,0.4,1,1
Massachusetts,Boston,772h2x1,0.7,0,1
Massachusetts,Boston,100hx091,0.9,1,1
Massachusetts,Boston,83er6x1,0.96,1,1
Massachusetts,Boston,107fk0x1,0.75,1,1
Massachusetts,Boston,65mlx1,0.95,1,1
Massachusetts,Boston,85jr8x1,0,0,1
Massachusetts,Boston,76m2x1,0.95,0,1
Massachusetts,Boston,63dv1x1,0.95,1,1
Massachusetts,Boston,103kd0x1,0.8,1,1
Massachusetts,Boston,742x1f2,0.95,1,1
Massachusetts,Boston,98pmr1,1,1,1
Massachusetts,Boston,75ch2x1,0.7,0,1
Massachusetts,Boston,64ps1x1,0.95,1,1
Massachusetts,Boston,84nr7x1,0.45,0,1
Massachusetts,Boston,86jr9x1,0.6,1,1
Massachusetts,Boston,680k5x1,0.8,1,1
Massachusetts,Boston,102ck1,0.5,0,1
Massachusetts,Boston,106L151,0.9,1,1
Massachusetts,Boston,60x03x1,0.5,1,1
Massachusetts,Boston,99tfix1,0.7,1,1
Massachusetts,Boston,72g2b1,0.8,1,1
Massachusetts,Boston,58xob1,0.75,1,1
Massachusetts,Boston,55xwx1,0.95,1,1
Massachusetts,Boston,123y2x1,0.7,1,1
Massachusetts,Boston,109m181,0.9,0,1
Massachusetts,Boston,122vzx1,1,1,1
Massachusetts,Boston,95dvx1,0.95,1,1
Massachusetts,Boston,71v2x1,0.5,1,1
Michigan,Detroit,82pk5x1,0.6,0,0
Michigan,Detroit,93gb021,0.8,1,0
Michigan,Detroit,80pf3x1,0.7,1,0
Michigan,Detroit,78mt2x1,0.4,1,0
Michigan,Detroit,772h2x1,0.9,1,0
Michigan,Detroit,100hx091,0.15,0,0
Michigan,Detroit,83er6x1,0.97,1,0
Michigan,Detroit,107fk0x1,0.5,0,0
Michigan,Detroit,65mlx1,1,1,0
Michigan,Detroit,85jr8x1,0.25,0,0
Michigan,Detroit,76m2x1,0.95,1,0
Michigan,Detroit,63dv1x1,0.7,1,0
Michigan,Detroit,103kd0x1,0.8,0,0
Michigan,Detroit,742x1f2,0.84,1,0
Michigan,Detroit,98pmr1,0.91,0,0
Michigan,Detroit,75ch2x1,0.5,0,0
Michigan,Detroit,64ps1x1,0.1,0,0
Michigan,Detroit,84nr7x1,0.2,0,0
Michigan,Detroit,86jr9x1,0.6,1,0
Michigan,Detroit,680k5x1,0.2,0,0
Michigan,Detroit,102ck1,0.5,0,0
Michigan,Detroit,106L151,0.6,0,0
Michigan,Detroit,60x03x1,0.5,0,0
Michigan,Detroit,99tfix1,0.4,0,0
Michigan,Detroit,72g2b1,0.8,1,0
Michigan,Detroit,58xob1,0.75,1,0
Michigan,Detroit,55xwx1,0.85,1,0
Michigan,Detroit,123y2x1,0.3,0,0
Michigan,Detroit,109m181,0.9,1,0
Michigan,Detroit,122vzx1,0.9,0,0
Michigan,Detroit,95dvx1,0.9,1,0
Michigan,Detroit,71v2x1,0.5,1,0
Minnesota,Minneapolis,82pk5x1,0.6,0,0
Minnesota,Minneapolis,93gb021,0.8,0,0
Minnesota,Minneapolis,80pf3x1,0.4,0,0
Minnesota,Minneapolis,78mt2x1,0.4,1,0
Minnesota,Minneapolis,772h2x1,0.8,1,0
Minnesota,Minneapolis,100hx091,0.15,0,0
Minnesota,Minneapolis,83er6x1,0.6,0,0
Minnesota,Minneapolis,107fk0x1,0.9,1,0
Minnesota,Minneapolis,65mlx1,0.85,1,0
Minnesota,Minneapolis,85jr8x1,0.35,0,0
Minnesota,Minneapolis,76m2x1,0.97,1,0
Minnesota,Minneapolis,63dv1x1,0.75,1,0
Minnesota,Minneapolis,103kd0x1,0.7,1,0
Minnesota,Minneapolis,742x1f2,0.8,1,0
Minnesota,Minneapolis,98pmr1,0.92,0,0
Minnesota,Minneapolis,75ch2x1,0.5,0,0
Minnesota,Minneapolis,64ps1x1,0.7,0,0
Minnesota,Minneapolis,84nr7x1,1,1,0
Minnesota,Minneapolis,86jr9x1,0.6,1,0
Minnesota,Minneapolis,680k5x1,0.75,1,0
Minnesota,Minneapolis,102ck1,0.5,0,0
Minnesota,Minneapolis,106L151,0.8,0,0
Minnesota,Minneapolis,60x03x1,0.5,1,0
Minnesota,Minneapolis,99tfix1,0.5,1,0
Minnesota,Minneapolis,72g2b1,0.8,1,0
Minnesota,Minneapolis,58xob1,0.75,1,0
Minnesota,Minneapolis,55xwx1,0.9,1,0
Minnesota,Minneapolis,123y2x1,0.3,0,0
Minnesota,Minneapolis,109m181,0.9,1,0
Minnesota,Minneapolis,122vzx1,0.9,1,0
Minnesota,Minneapolis,95dvx1,0.8,1,0
Minnesota,Minneapolis,71v2x1,0.5,1,0
Mississippi,Jackson,82pk5x1,0.7,1,1
Mississippi,Jackson,93gb021,0.8,1,1
Mississippi,Jackson,80pf3x1,0.5,0,1
Mississippi,Jackson,78mt2x1,0.4,0,1
Mississippi,Jackson,772h2x1,0.7,1,1
Mississippi,Jackson,100hx091,0.95,1,1
Mississippi,Jackson,83er6x1,0.7,1,1
Mississippi,Jackson,107fk0x1,0.95,1,1
Mississippi,Jackson,65mlx1,0.6,1,1
Mississippi,Jackson,85jr8x1,0.45,0,1
Mississippi,Jackson,76m2x1,0.9,1,1
Mississippi,Jackson,63dv1x1,0.6,0,1
Mississippi,Jackson,103kd0x1,0.8,1,1
Mississippi,Jackson,742x1f2,0.75,1,1
Mississippi,Jackson,98pmr1,0.05,1,1
Mississippi,Jackson,75ch2x1,0.6,1,1
Mississippi,Jackson,64ps1x1,0.8,1,1
Mississippi,Jackson,84nr7x1,1,1,1
Mississippi,Jackson,86jr9x1,0.4,1,1
Mississippi,Jackson,680k5x1,0.65,1,1
Mississippi,Jackson,102ck1,0.5,0,1
Mississippi,Jackson,106L151,0.7,1,1
Mississippi,Jackson,60x03x1,0.6,1,1
Mississippi,Jackson,99tfix1,0.3,0,1
Mississippi,Jackson,72g2b1,0.4,1,1
Mississippi,Jackson,58xob1,0.75,1,1
Mississippi,Jackson,55xwx1,0.7,1,1
Mississippi,Jackson,123y2x1,0.7,1,1
Mississippi,Jackson,109m181,0.8,1,1
Mississippi,Jackson,122vzx1,0.9,1,1
Mississippi,Jackson,95dvx1,0.68,1,1
Mississippi,Jackson,71v2x1,0.5,1,1
Missouri,Kansas_City,82pk5x1,0.7,1,0
Missouri,Kansas_City,93gb021,0.4,0,0
Missouri,Kansas_City,80pf3x1,0.5,0,0
Missouri,Kansas_City,78mt2x1,0.4,0,0
Missouri,Kansas_City,772h2x1,0.8,1,0
Missouri,Kansas_City,100hx091,0,0,0
Missouri,Kansas_City,83er6x1,0.5,1,0
Missouri,Kansas_City,107fk0x1,0.8,1,0
Missouri,Kansas_City,65mlx1,0.7,1,0
Missouri,Kansas_City,85jr8x1,0.15,0,0
Missouri,Kansas_City,76m2x1,0.8,0,0
Missouri,Kansas_City,63dv1x1,0.7,1,0
Missouri,Kansas_City,103kd0x1,0.8,1,0
Missouri,Kansas_City,742x1f2,0.7,1,0
Missouri,Kansas_City,98pmr1,0,0,0
Missouri,Kansas_City,75ch2x1,0.6,0,0
Missouri,Kansas_City,64ps1x1,0,0,0
Missouri,Kansas_City,84nr7x1,1,1,0
Missouri,Kansas_City,86jr9x1,0.4,0,0
Missouri,Kansas_City,680k5x1,0.4,0,0
Missouri,Kansas_City,102ck1,0.5,0,0
Missouri,Kansas_City,106L151,0.4,0,0
Missouri,Kansas_City,60x03x1,0.6,1,0
Missouri,Kansas_City,99tfix1,0.4,0,0
Missouri,Kansas_City,72g2b1,0.5,1,0
Missouri,Kansas_City,58xob1,0.1,0,0
Missouri,Kansas_City,55xwx1,0.95,0,0
Missouri,Kansas_City,123y2x1,0.3,0,0
Missouri,Kansas_City,109m181,0.8,1,0
Missouri,Kansas_City,122vzx1,1,0,0
Missouri,Kansas_City,95dvx1,0.2,0,0
Missouri,Kansas_City,71v2x1,0.5,1,0
Montana,Billings,82pk5x1,0.3,0,0
Montana,Billings,93gb021,0.5,0,0
Montana,Billings,80pf3x1,0.3,1,0
Montana,Billings,78mt2x1,0.5,0,0
Montana,Billings,772h2x1,0.95,1,0
Montana,Billings,100hx091,0.5,0,0
Montana,Billings,83er6x1,0.5,1,0
Montana,Billings,107fk0x1,0.05,0,0
Montana,Billings,65mlx1,0.3,0,0
Montana,Billings,85jr8x1,0.55,0,0
Montana,Billings,76m2x1,0.95,1,0
Montana,Billings,63dv1x1,0.7,0,0
Montana,Billings,103kd0x1,0.6,1,0
Montana,Billings,742x1f2,0.5,0,0
Montana,Billings,98pmr1,0,0,0
Montana,Billings,75ch2x1,0.5,1,0
Montana,Billings,64ps1x1,0,0,0
Montana,Billings,84nr7x1,0.75,1,0
Montana,Billings,86jr9x1,0.4,1,0
Montana,Billings,680k5x1,0.3,0,0
Montana,Billings,102ck1,0.5,0,0
Montana,Billings,106L151,0.5,0,0
Montana,Billings,60x03x1,0.5,1,0
Montana,Billings,99tfix1,0.5,1,0
Montana,Billings,72g2b1,0.4,1,0
Montana,Billings,58xob1,0.25,1,0
Montana,Billings,55xwx1,0.7,0,0
Montana,Billings,123y2x1,0.3,0,0
Montana,Billings,109m181,0.5,1,0
Montana,Billings,122vzx1,0.7,0,0
Montana,Billings,95dvx1,0.5,0,0
Montana,Billings,71v2x1,0.5,0,0
Nebraska,Omaha,82pk5x1,0.5,0,0
Nebraska,Omaha,93gb021,0.75,1,0
Nebraska,Omaha,80pf3x1,0.7,1,0
Nebraska,Omaha,78mt2x1,0.5,0,0
Nebraska,Omaha,772h2x1,0.65,1,0
Nebraska,Omaha,100hx091,0.5,1,0
Nebraska,Omaha,83er6x1,0.4,1,0
Nebraska,Omaha,107fk0x1,0.4,0,0
Nebraska,Omaha,65mlx1,0.7,1,0
Nebraska,Omaha,85jr8x1,0.65,0,0
Nebraska,Omaha,76m2x1,0.9,1,0
Nebraska,Omaha,63dv1x1,0.7,1,0
Nebraska,Omaha,103kd0x1,0.7,1,0
Nebraska,Omaha,742x1f2,0.75,1,0
Nebraska,Omaha,98pmr1,0.2,0,0
Nebraska,Omaha,75ch2x1,0.5,1,0
Nebraska,Omaha,64ps1x1,0.6,0,0
Nebraska,Omaha,84nr7x1,0.8,1,0
Nebraska,Omaha,86jr9x1,0.4,1,0
Nebraska,Omaha,680k5x1,0.5,1,0
Nebraska,Omaha,102ck1,0.5,0,0
Nebraska,Omaha,106L151,0.65,0,0
Nebraska,Omaha,60x03x1,0.5,1,0
Nebraska,Omaha,99tfix1,0.5,0,0
Nebraska,Omaha,72g2b1,0.3,1,0
Nebraska,Omaha,58xob1,0.5,1,0
Nebraska,Omaha,55xwx1,0.6,1,0
Nebraska,Omaha,123y2x1,0.3,0,0
Nebraska,Omaha,109m181,0.5,1,0
Nebraska,Omaha,122vzx1,0.7,1,0
Nebraska,Omaha,95dvx1,0.5,1,0
Nebraska,Omaha,71v2x1,0.5,1,0
Nevada,Las_Vegas,82pk5x1,0.6,0,0
Nevada,Las_Vegas,93gb021,0.9,1,0
Nevada,Las_Vegas,80pf3x1,0.5,1,0
Nevada,Las_Vegas,78mt2x1,0.5,0,0
Nevada,Las_Vegas,772h2x1,0.3,0,0
Nevada,Las_Vegas,100hx091,0.5,0,0
Nevada,Las_Vegas,83er6x1,0.6,0,0
Nevada,Las_Vegas,107fk0x1,0.25,0,0
Nevada,Las_Vegas,65mlx1,0.95,1,0
Nevada,Las_Vegas,85jr8x1,0.1,0,0
Nevada,Las_Vegas,76m2x1,0.96,1,0
Nevada,Las_Vegas,63dv1x1,0.7,1,0
Nevada,Las_Vegas,103kd0x1,0.5,0,0
Nevada,Las_Vegas,742x1f2,0.7,0,0
Nevada,Las_Vegas,98pmr1,0.19,0,0
Nevada,Las_Vegas,75ch2x1,0.5,0,0
Nevada,Las_Vegas,64ps1x1,0.15,0,0
Nevada,Las_Vegas,84nr7x1,0,0,0
Nevada,Las_Vegas,86jr9x1,0.6,1,0
Nevada,Las_Vegas,680k5x1,0.15,0,0
Nevada,Las_Vegas,102ck1,0.5,0,0
Nevada,Las_Vegas,106L151,0.7,0,0
Nevada,Las_Vegas,60x03x1,0.5,1,0
Nevada,Las_Vegas,99tfix1,0.4,1,0
Nevada,Las_Vegas,72g2b1,0.4,1,0
Nevada,Las_Vegas,58xob1,0.75,1,0
Nevada,Las_Vegas,55xwx1,0.95,1,0
Nevada,Las_Vegas,123y2x1,0.7,1,0
Nevada,Las_Vegas,109m181,0.9,1,0
Nevada,Las_Vegas,122vzx1,0.7,0,0
Nevada,Las_Vegas,95dvx1,0.9,1,0
Nevada,Las_Vegas,71v2x1,0.5,0,0
New_Hampshire,Manchester,82pk5x1,0.7,0,0
New_Hampshire,Manchester,93gb021,0.75,1,0
New_Hampshire,Manchester,80pf3x1,0.45,1,0
New_Hampshire,Manchester,78mt2x1,0.4,0,0
New_Hampshire,Manchester,772h2x1,0.55,1,0
New_Hampshire,Manchester,100hx091,0.5,1,0
New_Hampshire,Manchester,83er6x1,0.4,0,0
New_Hampshire,Manchester,107fk0x1,0.3,0,0
New_Hampshire,Manchester,65mlx1,0.5,0,0
New_Hampshire,Manchester,85jr8x1,0.35,0,0
New_Hampshire,Manchester,76m2x1,0.76,0,0
New_Hampshire,Manchester,63dv1x1,0.7,1,0
New_Hampshire,Manchester,103kd0x1,0.6,1,0
New_Hampshire,Manchester,742x1f2,0.4,0,0
New_Hampshire,Manchester,98pmr1,0,0,0
New_Hampshire,Manchester,75ch2x1,0.5,1,0
New_Hampshire,Manchester,64ps1x1,0,0,0
New_Hampshire,Manchester,84nr7x1,0,0,0
New_Hampshire,Manchester,86jr9x1,0.4,1,0
New_Hampshire,Manchester,680k5x1,0.4,0,0
New_Hampshire,Manchester,102ck1,0.5,0,0
New_Hampshire,Manchester,106L151,0.6,0,0
New_Hampshire,Manchester,60x03x1,0.5,1,0
New_Hampshire,Manchester,99tfix1,0.6,1,0
New_Hampshire,Manchester,72g2b1,0.6,1,0
New_Hampshire,Manchester,58xob1,0.5,1,0
New_Hampshire,Manchester,55xwx1,0.5,0,0
New_Hampshire,Manchester,123y2x1,0.3,0,0
New_Hampshire,Manchester,109m181,0.9,1,0
New_Hampshire,Manchester,122vzx1,0.7,1,0
New_Hampshire,Manchester,95dvx1,0.5,0,0
New_Hampshire,Manchester,71v2x1,0.5,1,0
New_Jersey,Newark,82pk5x1,0.4,0,0
New_Jersey,Newark,93gb021,0.95,1,0
New_Jersey,Newark,80pf3x1,0.9,0,0
New_Jersey,Newark,78mt2x1,0.4,1,0
New_Jersey,Newark,772h2x1,0,0,0
New_Jersey,Newark,100hx091,0,0,0
New_Jersey,Newark,83er6x1,0.2,0,0
New_Jersey,Newark,107fk0x1,0.05,0,0
New_Jersey,Newark,65mlx1,0.98,1,0
New_Jersey,Newark,85jr8x1,0,0,0
New_Jersey,Newark,76m2x1,0.99,1,0
New_Jersey,Newark,63dv1x1,0.7,0,0
New_Jersey,Newark,103kd0x1,0.3,0,0
New_Jersey,Newark,742x1f2,0.88,1,0
New_Jersey,Newark,98pmr1,0.91,0,0
New_Jersey,Newark,75ch2x1,1,0,0
New_Jersey,Newark,64ps1x1,0.3,0,0
New_Jersey,Newark,84nr7x1,0.2,0,0
New_Jersey,Newark,86jr9x1,0.1,0,0
New_Jersey,Newark,680k5x1,0.1,0,0
New_Jersey,Newark,102ck1,0.5,0,0
New_Jersey,Newark,106L151,0.1,0,0
New_Jersey,Newark,60x03x1,0.1,1,0
New_Jersey,Newark,99tfix1,0.9,0,0
New_Jersey,Newark,72g2b1,1,1,0
New_Jersey,Newark,58xob1,0.05,0,0
New_Jersey,Newark,55xwx1,1,1,0
New_Jersey,Newark,123y2x1,0.1,0,0
New_Jersey,Newark,109m181,0.2,0,0
New_Jersey,Newark,122vzx1,1,0,0
New_Jersey,Newark,95dvx1,0.25,0,0
New_Jersey,Newark,71v2x1,0,0,0
New_Mexico,Albuquerque,82pk5x1,0.6,1,0
New_Mexico,Albuquerque,93gb021,0.8,1,0
New_Mexico,Albuquerque,80pf3x1,0.8,1,0
New_Mexico,Albuquerque,78mt2x1,0.5,0,0
New_Mexico,Albuquerque,772h2x1,1,1,0
New_Mexico,Albuquerque,100hx091,0.5,1,0
New_Mexico,Albuquerque,83er6x1,0.6,1,0
New_Mexico,Albuquerque,107fk0x1,0.85,1,0
New_Mexico,Albuquerque,65mlx1,0.5,0,0
New_Mexico,Albuquerque,85jr8x1,0.4,0,0
New_Mexico,Albuquerque,76m2x1,0.99,1,0
New_Mexico,Albuquerque,63dv1x1,0.7,1,0
New_Mexico,Albuquerque,103kd0x1,0.7,0,0
New_Mexico,Albuquerque,742x1f2,0.8,1,0
New_Mexico,Albuquerque,98pmr1,0.94,0,0
New_Mexico,Albuquerque,75ch2x1,0.5,0,0
New_Mexico,Albuquerque,64ps1x1,0.85,1,0
New_Mexico,Albuquerque,84nr7x1,0.1,0,0
New_Mexico,Albuquerque,86jr9x1,0.4,1,0
New_Mexico,Albuquerque,680k5x1,0.25,0,0
New_Mexico,Albuquerque,102ck1,0.5,0,0
New_Mexico,Albuquerque,106L151,0.7,0,0
New_Mexico,Albuquerque,60x03x1,0.5,0,0
New_Mexico,Albuquerque,99tfix1,0.4,0,0
New_Mexico,Albuquerque,72g2b1,0.4,1,0
New_Mexico,Albuquerque,58xob1,0.75,1,0
New_Mexico,Albuquerque,55xwx1,0.6,0,0
New_Mexico,Albuquerque,123y2x1,0.3,0,0
New_Mexico,Albuquerque,109m181,0.3,0,0
New_Mexico,Albuquerque,122vzx1,0.7,0,0
New_Mexico,Albuquerque,95dvx1,0.65,1,0
New_Mexico,Albuquerque,71v2x1,0.5,1,0
New_York,New_York,82pk5x1,0.75,0,0
New_York,New_York,93gb021,0.5,0,0
New_York,New_York,80pf3x1,0.9,0,0
New_York,New_York,78mt2x1,0.4,0,0
New_York,New_York,772h2x1,0.05,0,0
New_York,New_York,100hx091,0.95,1,0
New_York,New_York,83er6x1,0.7,0,0
New_York,New_York,107fk0x1,0.1,0,0
New_York,New_York,65mlx1,0.6,0,0
New_York,New_York,85jr8x1,0,0,0
New_York,New_York,76m2x1,0.9,1,0
New_York,New_York,63dv1x1,0.7,1,0
New_York,New_York,103kd0x1,0.3,0,0
New_York,New_York,742x1f2,0.55,0,0
New_York,New_York,98pmr1,0.85,0,0
New_York,New_York,75ch2x1,1,1,0
New_York,New_York,64ps1x1,0.1,0,0
New_York,New_York,84nr7x1,0.8,0,0
New_York,New_York,86jr9x1,0.7,0,0
New_York,New_York,680k5x1,0.1,0,0
New_York,New_York,102ck1,0.5,0,0
New_York,New_York,106L151,0.25,0,0
New_York,New_York,60x03x1,0.6,1,0
New_York,New_York,99tfix1,0.6,0,0
New_York,New_York,72g2b1,1,1,0
New_York,New_York,58xob1,0.2,0,0
New_York,New_York,55xwx1,1,1,0
New_York,New_York,123y2x1,0.3,0,0
New_York,New_York,109m181,0.9,1,0
New_York,New_York,122vzx1,1,1,0
New_York,New_York,95dvx1,0.15,0,0
New_York,New_York,71v2x1,0.1,0,0
North_Carolina,Charlotte,82pk5x1,0.5,1,0
North_Carolina,Charlotte,93gb021,0.6,0,0
North_Carolina,Charlotte,80pf3x1,0.8,1,0
North_Carolina,Charlotte,78mt2x1,0.4,0,0
North_Carolina,Charlotte,772h2x1,0.9,1,0
North_Carolina,Charlotte,100hx091,0.45,1,0
North_Carolina,Charlotte,83er6x1,0.5,1,0
North_Carolina,Charlotte,107fk0x1,0.5,0,0
North_Carolina,Charlotte,65mlx1,0.5,1,0
North_Carolina,Charlotte,85jr8x1,0.65,0,0
North_Carolina,Charlotte,76m2x1,0.9,1,0
North_Carolina,Charlotte,63dv1x1,0.7,1,0
North_Carolina,Charlotte,103kd0x1,0.7,1,0
North_Carolina,Charlotte,742x1f2,0.8,1,0
North_Carolina,Charlotte,98pmr1,0.8,0,0
North_Carolina,Charlotte,75ch2x1,0.5,0,0
North_Carolina,Charlotte,64ps1x1,0.2,0,0
North_Carolina,Charlotte,84nr7x1,0.9,1,0
North_Carolina,Charlotte,86jr9x1,0.4,1,0
North_Carolina,Charlotte,680k5x1,0.4,0,0
North_Carolina,Charlotte,102ck1,0.5,0,0
North_Carolina,Charlotte,106L151,0.85,1,0
North_Carolina,Charlotte,60x03x1,0.5,0,0
North_Carolina,Charlotte,99tfix1,0.5,1,0
North_Carolina,Charlotte,72g2b1,0.6,1,0
North_Carolina,Charlotte,58xob1,0.5,1,0
North_Carolina,Charlotte,55xwx1,0.5,0,0
North_Carolina,Charlotte,123y2x1,0.3,0,0
North_Carolina,Charlotte,109m181,0.5,0,0
North_Carolina,Charlotte,122vzx1,0.7,0,0
North_Carolina,Charlotte,95dvx1,0.65,1,0
North_Carolina,Charlotte,71v2x1,0.6,1,0
North_Dakota,Fargo,82pk5x1,0.6,0,0
North_Dakota,Fargo,93gb021,0.5,0,0
North_Dakota,Fargo,80pf3x1,0.3,0,0
North_Dakota,Fargo,78mt2x1,0.5,0,0
North_Dakota,Fargo,772h2x1,0.75,1,0
North_Dakota,Fargo,100hx091,0.45,0,0
North_Dakota,Fargo,83er6x1,0.6,1,0
North_Dakota,Fargo,107fk0x1,0.75,1,0
North_Dakota,Fargo,65mlx1,0.5,0,0
North_Dakota,Fargo,85jr8x1,0.4,0,0
North_Dakota,Fargo,76m2x1,0.9,0,0
North_Dakota,Fargo,63dv1x1,0.7,1,0
North_Dakota,Fargo,103kd0x1,0.2,0,0
North_Dakota,Fargo,742x1f2,0.4,0,0
North_Dakota,Fargo,98pmr1,0.05,0,0
North_Dakota,Fargo,75ch2x1,0.5,1,0
North_Dakota,Fargo,64ps1x1,0,0,0
North_Dakota,Fargo,84nr7x1,0.15,1,0
North_Dakota,Fargo,86jr9x1,0.4,1,0
North_Dakota,Fargo,680k5x1,0.4,0,0
North_Dakota,Fargo,102ck1,0.5,0,0
North_Dakota,Fargo,106L151,0.7,1,0
North_Dakota,Fargo,60x03x1,0.5,1,0
North_Dakota,Fargo,99tfix1,0.4,0,0
North_Dakota,Fargo,72g2b1,0.5,1,0
North_Dakota,Fargo,58xob1,0.5,1,0
North_Dakota,Fargo,55xwx1,0.5,0,0
North_Dakota,Fargo,123y2x1,0.3,0,0
North_Dakota,Fargo,109m181,0.5,1,0
North_Dakota,Fargo,122vzx1,0.7,0,0
North_Dakota,Fargo,95dvx1,0.5,0,0
North_Dakota,Fargo,71v2x1,0.6,1,0
Ohio,Columbus,82pk5x1,0.5,1,1
Ohio,Columbus,93gb021,0.8,1,1
Ohio,Columbus,80pf3x1,0.6,1,1
Ohio,Columbus,78mt2x1,0.4,1,1
Ohio,Columbus,772h2x1,0.55,1,1
Ohio,Columbus,100hx091,0.95,1,1
Ohio,Columbus,83er6x1,0.7,0,1
Ohio,Columbus,107fk0x1,0.75,1,1
Ohio,Columbus,65mlx1,0.7,1,1
Ohio,Columbus,85jr8x1,0.45,0,1
Ohio,Columbus,76m2x1,0.9,1,1
Ohio,Columbus,63dv1x1,0.7,1,1
Ohio,Columbus,103kd0x1,0.7,1,1
Ohio,Columbus,742x1f2,0.8,1,1
Ohio,Columbus,98pmr1,1,1,1
Ohio,Columbus,75ch2x1,0.5,1,1
Ohio,Columbus,84nr7x1,0.6,0,1
Ohio,Columbus,86jr9x1,0.6,0,1
Ohio,Columbus,680k5x1,0.6,1,1
Ohio,Columbus,102ck1,0.5,0,1
Ohio,Columbus,106L151,0.85,1,1
Ohio,Columbus,60x03x1,0.5,1,1
